id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
dapgy_train	dapgy	meestoh	meestoh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
gekta_train	gekta	tailpee	tailpee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
padby_train	padby	seemkoh	seemkoh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
kugdi_train	kugdi	lootmah	lootmah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
bitpo_train	bitpo	kahpsei	kahpsei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
kegda_train	kegda	laitmee	laitmee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
pidbo_train	pidbo	sahmkei	sahmkei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
dupgi_train	dupgi	moostah	moostah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
bytpu_train	bytpu	kohpsoo	kohpsoo.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
dopge_train	dopge	meistai	meistai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
tybku_train	tybku	pohkloo	pohkloo.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
botpe_train	botpe	keipsai	keipsai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
tubki_train	tubki	pooklah	pooklah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
podbe_train	podbe	seimkai	seimkai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
tebka_train	tebka	paiklee	paiklee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b4
gakty_test	gakty	teelpoh	teelpoh.wav	test	16	1	1	1	4	4	1	1	rsrrs	b4
kogdu_test	kogdu	leitmoo	leitmoo.wav	test	16	1	1	1	4	1	1	1	rsrrs	b4
digko_test	digko	mahtlei	mahtlei.wav	test	4	1	1	1	1	4	1	1	rsrrs	b4
gobgo_test	gobgo	teiktei	teiktei.wav	test	4	1	1	1	1	1	0	0	rsrrs	b4
dypgu_test	dypgu	mohstoo	mohstoo.wav	test	16	0	1	1	4	4	1	1	rsrrs	b4
bitpe_test	bitpe	kahpsai	kahpsai.wav	test	16	0	1	1	4	1	1	1	rsrrs	b4
tukdi_test	tukdi	poolmah	poolmah.wav	test	4	0	1	1	1	4	1	1	rsrrs	b4
pidby_test	pidby	sahmkoh	sahmkoh.wav	test	16	0	1	1	4	1	1	0	rsrrs	b4
tebpa_test	tebpa	paiksee	paiksee.wav	test	4	0	1	1	1	4	0	1	rsrrs	b4
tobka_test	tobka	peiklee	peiklee.wav	test	16	0	1	0	4	0	1	0	rsrrs	b4
gopke_test	gopke	teislai	teislai.wav	test	4	0	0	1	0	4	0	1	rsrrs	b4
pydga_test	pydga	sohmtee	sohmtee.wav	test	4	0	1	1	1	1	1	1	rsrrs	b4
bypbi_test	bypbi	kohskah	kohskah.wav	test	4	0	1	1	1	1	1	0	rsrrs	b4
bukpu_test	bukpu	koolsoo	koolsoo.wav	test	4	0	1	1	1	1	0	1	rsrrs	b4
petde_test	petde	saipmai	saipmai.wav	test	4	0	1	1	1	1	0	0	rsrrs	b4
gitbi_test	gitbi	tahpkah	tahpkah.wav	test	4	0	1	0	1	0	1	0	rsrrs	b4
tapbi_test	tapbi	peeskah	peeskah.wav	test	4	0	0	1	0	1	0	1	rsrrs	b4
kepky_test	kepky	laisloh	laisloh.wav	test	4	0	1	0	1	0	0	0	rsrrs	b4
katba_test	katba	leepkee	leepkee.wav	test	4	0	0	1	0	1	0	0	rsrrs	b4
kapgu_distractor	kapgu	leestoo	leestoo.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
dutpo_distractor	dutpo	moopsei	moopsei.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
batde_distractor	batde	keepmai	keepmai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
dikpu_distractor	dikpu	mahlsoo	mahlsoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
pykty_distractor	pykty	sohlpoh	sohlpoh.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
gobki_distractor	gobki	teiklah	teiklah.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
pukda_distractor	pukda	soolmee	soolmee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
bugde_distractor	bugde	kootmai	kootmai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
kobpy_distractor	kobpy	leiksoh	leiksoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
tydbe_distractor	tydbe	pohmkai	pohmkai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b4
pobga_distractor	pobga	seiktee	seiktee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
kedty_distractor	kedty	laimpoh	laimpoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
bidga_distractor	bidga	kahmtee	kahmtee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
degtu_distractor	degtu	maitpoo	maitpoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
gugka_distractor	gugka	tootlee	tootlee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
bakdo_distractor	bakdo	keelmei	keelmei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
typko_distractor	typko	pohslei	pohslei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
gypbo_distractor	gypbo	tohskei	tohskei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
petbi_distractor	petbi	saipkah	saipkah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b4
