id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
kegda_train	kegda	kahtpee	kahtpee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
pidbo_train	pidbo	leipmai	leipmai.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
dupgi_train	dupgi	pohltei	pohltei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
bytpu_train	bytpu	moosloh	moosloh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
dopge_train	dopge	pailtah	pailtah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
tybku_train	tybku	soomkoh	soomkoh.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
botpe_train	botpe	maislah	maislah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
tubki_train	tubki	sohmkei	sohmkei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
podbe_train	podbe	laipmah	laipmah.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
tebka_train	tebka	sahmkee	sahmkee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b1
gakty_test	gakty	teeksoo	teeksoo.wav	test	16	1	1	1	4	4	1	1	rsrrs	b1
kogdu_test	kogdu	kaitpoh	kaitpoh.wav	test	16	1	1	1	4	1	1	1	rsrrs	b1
digko_test	digko	peitkai	peitkai.wav	test	4	1	1	1	1	4	1	1	rsrrs	b1
gobgo_test	gobgo	taimtai	taimtai.wav	test	4	1	1	1	1	1	0	0	rsrrs	b1
dypgu_test	dypgu	pooltoh	pooltoh.wav	test	16	0	1	1	4	4	1	1	rsrrs	b1
bitpe_test	bitpe	meislah	meislah.wav	test	16	0	1	1	4	1	1	1	rsrrs	b1
tukdi_test	tukdi	sohkpei	sohkpei.wav	test	4	0	1	1	1	4	1	1	rsrrs	b1
pidby_test	pidby	leipmoo	leipmoo.wav	test	16	0	1	1	4	1	1	0	rsrrs	b1
tebpa_test	tebpa	sahmlee	sahmlee.wav	test	4	0	1	1	1	4	0	1	rsrrs	b1
tobka_test	tobka	saimkee	saimkee.wav	test	16	0	1	0	4	0	1	0	rsrrs	b1
gopke_test	gopke	tailkah	tailkah.wav	test	4	0	0	1	0	4	0	1	rsrrs	b1
pydga_test	pydga	looptee	looptee.wav	test	4	0	1	1	1	1	1	1	rsrrs	b1
bypbi_test	bypbi	moolmei	moolmei.wav	test	4	0	1	1	1	1	1	0	rsrrs	b1
bukpu_test	bukpu	mohkloh	mohkloh.wav	test	4	0	1	1	1	1	0	1	rsrrs	b1
petde_test	petde	lahspah	lahspah.wav	test	4	0	1	1	1	1	0	0	rsrrs	b1
gitbi_test	gitbi	teismei	teismei.wav	test	4	0	1	0	1	0	1	0	rsrrs	b1
tapbi_test	tapbi	seelmei	seelmei.wav	test	4	0	0	1	0	1	0	1	rsrrs	b1
kepky_test	kepky	kahlkoo	kahlkoo.wav	test	4	0	1	0	1	0	0	0	rsrrs	b1
katba_test	katba	keesmee	keesmee.wav	test	4	0	0	1	0	1	0	0	rsrrs	b1
kapgu_distractor	kapgu	keeltoh	keeltoh.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
dutpo_distractor	dutpo	pohslai	pohslai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
batde_distractor	batde	meespah	meespah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
dikpu_distractor	dikpu	peikloh	peikloh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
pykty_distractor	pykty	looksoo	looksoo.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
gobki_distractor	gobki	taimkei	taimkei.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
pukda_distractor	pukda	lohkpee	lohkpee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
bugde_distractor	bugde	mohtpah	mohtpah.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
kobpy_distractor	kobpy	kaimloo	kaimloo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
tydbe_distractor	tydbe	soopmah	soopmah.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b1
pobga_distractor	pobga	laimtee	laimtee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
kedty_distractor	kedty	kahpsoo	kahpsoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
bidga_distractor	bidga	meiptee	meiptee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
degtu_distractor	degtu	pahtsoh	pahtsoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
gugka_distractor	gugka	tohtkee	tohtkee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
bakdo_distractor	bakdo	meekpai	meekpai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
typko_distractor	typko	soolkai	soolkai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
gypbo_distractor	gypbo	toolmai	toolmai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
petbi_distractor	petbi	lahsmei	lahsmei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b1
