id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
kobpy_distractor	kobpy	mohlkah	mohlkah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
tydbe_distractor	tydbe	tahslai	tahslai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b7
pobga_distractor	pobga	kohlpoo	kohlpoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
kedty_distractor	kedty	maistah	maistah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
bidga_distractor	bidga	leespoo	leespoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
degtu_distractor	degtu	saiptei	saiptei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
gugka_distractor	gugka	peipmoo	peipmoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
bakdo_distractor	bakdo	loomsoh	loomsoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
typko_distractor	typko	tahkmoh	tahkmoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
gypbo_distractor	gypbo	pahkloh	pahkloh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
petbi_distractor	petbi	kaitlee	kaitlee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b7
