id	item_abstract	item_ortho	audio	item_type	bigram	is_training_word	is_training_root	is_training_residue	root_frequency	residue_frequency	root_extractability	residue_extractability	template	variation
podbe_train	podbe	lahmkee	lahmkee.wav	train	16	1	1	1	4	4	1	1	rsrrs	b8
tebka_train	tebka	peektei	peektei.wav	train	16	1	1	1	4	4	1	1	rsrrs	b8
gakty_test	gakty	seitpai	seitpai.wav	test	16	1	1	1	4	4	1	1	rsrrs	b8
kogdu_test	kogdu	tahsmoh	tahsmoh.wav	test	16	1	1	1	4	1	1	1	rsrrs	b8
digko_test	digko	moostah	moostah.wav	test	4	1	1	1	1	4	1	1	rsrrs	b8
gobgo_test	gobgo	sahksah	sahksah.wav	test	4	1	1	1	1	1	0	0	rsrrs	b8
dypgu_test	dypgu	mailsoh	mailsoh.wav	test	16	0	1	1	4	4	1	1	rsrrs	b8
bitpe_test	bitpe	kooplee	kooplee.wav	test	16	0	1	1	4	1	1	1	rsrrs	b8
tukdi_test	tukdi	pohtmoo	pohtmoo.wav	test	4	0	1	1	1	4	1	1	rsrrs	b8
pidby_test	pidby	loomkai	loomkai.wav	test	16	0	1	1	4	1	1	0	rsrrs	b8
tebpa_test	tebpa	peeklei	peeklei.wav	test	4	0	1	1	1	4	0	1	rsrrs	b8
tobka_test	tobka	pahktei	pahktei.wav	test	16	0	1	0	4	0	1	0	rsrrs	b8
gopke_test	gopke	sahltee	sahltee.wav	test	4	0	0	1	0	4	0	1	rsrrs	b8
pydga_test	pydga	laimsei	laimsei.wav	test	4	0	1	1	1	1	1	1	rsrrs	b8
bypbi_test	bypbi	kailkoo	kailkoo.wav	test	4	0	1	1	1	1	1	0	rsrrs	b8
bukpu_test	bukpu	kohtloh	kohtloh.wav	test	4	0	1	1	1	1	0	1	rsrrs	b8
petde_test	petde	leepmee	leepmee.wav	test	4	0	1	1	1	1	0	0	rsrrs	b8
gitbi_test	gitbi	soopkoo	soopkoo.wav	test	4	0	1	0	1	0	1	0	rsrrs	b8
tapbi_test	tapbi	peilkoo	peilkoo.wav	test	4	0	0	1	0	1	0	1	rsrrs	b8
kepky_test	kepky	teeltai	teeltai.wav	test	4	0	1	0	1	0	0	0	rsrrs	b8
katba_test	katba	teipkei	teipkei.wav	test	4	0	0	1	0	1	0	0	rsrrs	b8
kapgu_distractor	kapgu	teilsoh	teilsoh.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
dutpo_distractor	dutpo	mohplah	mohplah.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
batde_distractor	batde	keipmee	keipmee.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
dikpu_distractor	dikpu	mootloh	mootloh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
pykty_distractor	pykty	laitpai	laitpai.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
gobki_distractor	gobki	sahktoo	sahktoo.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
pukda_distractor	pukda	lohtmei	lohtmei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
bugde_distractor	bugde	kohsmee	kohsmee.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
kobpy_distractor	kobpy	tahklai	tahklai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
tydbe_distractor	tydbe	paimkee	paimkee.wav	distractor	16	0	0	0	0	0	0	0	rsrrs	b8
pobga_distractor	pobga	lahksei	lahksei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
kedty_distractor	kedty	teempai	teempai.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
bidga_distractor	bidga	koomsei	koomsei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
degtu_distractor	degtu	meespoh	meespoh.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
gugka_distractor	gugka	sohstei	sohstei.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
bakdo_distractor	bakdo	keitmah	keitmah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
typko_distractor	typko	pailtah	pailtah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
gypbo_distractor	gypbo	sailkah	sailkah.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
petbi_distractor	petbi	leepkoo	leepkoo.wav	distractor	4	0	0	0	0	0	0	0	rsrrs	b8
